================================================================================
=== value network
train time
1.8770996999999996,1.9347789000000013,2.3229863,2.3567268000000006,1.1337687999999986,2.7040144999999995,2.328565900000001,2.2356629000000012,2.3798386000000065,2.0904766000000023,2.230302100000003,2.379940099999999,2.432805600000009,2.3890217000000007,2.076751900000005,2.396086800000006,1.6126062000000019,2.403484700000007,2.4219958999999847,2.3560104000000024,2.395218299999982,2.420952800000009,2.4073568000000023,2.321245900000008,2.432228899999984,2.3641944999999964,2.2929136999999855,2.438673999999992,2.437464800000015,2.500374800000003,2.432030900000001,2.449082000000004,2.4600339000000133,2.016109400000005,2.4732937999999933,2.469559899999979,2.4777627999999936,2.505079300000034,2.4753429999999526,2.4980686000000105,2.058280599999989,2.2719612999999867,1.8739028999999618,1.3602297000000476,1.9304327000000399,2.5707373999999845,2.3182899999999904,1.8729900000000157,2.176725900000008,1.1204955999999697,2.563191599999982,2.5630667999999446,2.433732099999986,2.572931799999992,2.1199976000000333,2.0555918999999676,2.6215594999999894,1.2370471000000407,2.588259800000003,4.408552099999952,2.2596959999999626,2.5828990999999633,2.611043699999982,2.5619911
mean squared error
0.00042414077,0.00072024856,0.00065449555
0.0020010087,0.0017634386,0.00094664586
0.0012371746,0.0013003917,0.0022976375
0.00080660527,0.00032221523,0.0009334993
0.0030229914,0.0013234861,0.00079540606
0.00054768857,0.0011467836,0.00077973655
0.000650011,0.0009111589,0.00022218235
0.0036220758,0.0015217668,0.0032957948
0.0010093099,0.0006434333,0.0017054253
0.0011111662,0.0030146253,0.00045094197
0.0028260993,0.007872054,0.0021407686
0.00068751,0.00040472584,0.0005816378
0.0007383467,0.0008838974,0.00051963754
0.00038395732,0.00034415213,0.00021176376
0.0016299919,0.0007983936,0.002052165
0.0037165997,0.0030309819,0.0016585047
0.0016378067,0.00016087033,0.00018582052
0.00030170585,0.00074526714,0.0008064616
0.0021247205,0.0021114438,0.0011655857
mean absolute error
0.030332962,0.034842614,0.018314397
0.008941252,0.009786459,0.010266498
0.013861997,0.02551647,0.020946678
0.024285408,0.019790439,0.049999446
0.01357422,0.017724445,0.01940726
0.013201306,0.01840789,0.012997804
0.014638179,0.013918172,0.02090213
0.032721277,0.025664423,0.022761846
0.035186347,0.017236413,0.021689082
0.037274115,0.034717165,0.03101099
0.02264029,0.018871987,0.023799045
0.021595826,0.018590009,0.015845066
0.021904493,0.024121592,0.02068908
0.022461003,0.03523031,0.019995036
0.011591051,0.016620327,0.0191529
0.06378385,0.0410508,0.026569366
0.021632424,0.026292644,0.025845427
0.017644407,0.022691939,0.022575358
0.017448263,0.020184848,0.027043885
0.043773293,0.036837846,0.03044993
0.019527718,0.023915125,0.040404323
0.03260854,0.025187984,0.025077501
0.012984196,0.017062835,0.02815496
0.020017227,0.017185235,0.019037152
0.018588224,0.014007136,0.009155435
0.026972542,0.028429156,0.025060501
0.028737755,0.013812563,0.015752701
0.033729274,0.017433546,0.035292383
0.017861558,0.016946815,0.01845038
0.027263233,0.0392453,0.032700624
0.015908968,0.016903717,0.04858099
0.027762244,0.022014432,0.031148942
0.019089418,0.036348358,0.029843511
0.027950482,0.02391137,0.025901832
0.010592862,0.020628942,0.015112235
0.011528879,0.025075752,0.02320783
0.027878907,0.03518831,0.039226342
0.04280162,0.03860218,0.029800717
0.016862866,0.015620777,0.013691752
0.04235027,0.05222078,0.037281007
0.026537178,0.022972537,0.017757047
0.025628496,0.014721857,0.042414717
0.024707315,0.040146507,0.043787185
0.027929708,0.028599406,0.042764045
0.042689417,0.035997037,0.049227703
0.015465757,0.021566268,0.01838351
0.035207164,0.034112237,0.019941766
0.026261633,0.02611562,0.039135445
0.021123217,0.013483136,0.02242529
0.0442757,0.028917147,0.021389024
0.015791913,0.0254581,0.020087183
0.017697407,0.022724016,0.010457569
0.049407654,0.032168046,0.0444502
0.02526787,0.01900986,0.031115612
0.027031831,0.044373434,0.015820904
0.04103886,0.07356347,0.037263844
0.018335218,0.013717353,0.018477347
0.019563964,0.02303832,0.016303794
0.0156069305,0.01351059,0.009330822
0.030867584,0.020877792,0.037241675
0.046514913,0.044248413,0.02856764
0.034083247,0.009675656,0.010259606
0.0130442735,0.018863235,0.022492709
0.03968959,0.036292937,0.027411485


================================================================================
=== delta network
train time
