         471783959 function calls (419599747 primitive calls) in 335.788 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 imp.py:114(NullImporter)
        1    0.000    0.000    0.000    0.000 distribute.py:51(Iterator)
        1    0.000    0.000    0.000    0.000 api.py:52(AutoGraphError)
        1    0.000    0.000    0.000    0.000 argparse.py:940(_AppendAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1552(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 argparse.py:1586(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 activity.py:211(_Comprehension)
        1    0.000    0.000    0.000    0.000 cfg.py:54(Node)
        1    0.000    0.000    0.000    0.000 cfg.py:95(Graph)
        1    0.000    0.000    0.000    0.000 config_lib.py:56(Convert)
        1    0.000    0.000    0.000    0.000 origin_info.py:35(LineLocation)
        2    0.000    0.000    0.000    0.000 xla.py:210(_binary_op)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:240(InitializableLookupTableBaseV1)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:415(DatasetInitializer)
        1    0.000    0.000    0.000    0.000 metrics.py:639(Accuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:829(TopKCategoricalAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:973(FalsePositives)
        1    0.000    0.000    0.000    0.000 metrics.py:2335(MeanAbsolutePercentageError)
        1    0.000    0.000    0.000    0.000 metrics.py:2443(Hinge)
        1    0.000    0.000    0.000    0.000 metrics.py:2478(SquaredHinge)
        1    0.000    0.000    0.000    0.000 metrics.py:2516(CategoricalHinge)
        1    0.000    0.000    0.000    0.000 metrics.py:2958(BinaryCrossentropy)
        1    0.000    0.000    0.000    0.000 metrics.py:3011(CategoricalCrossentropy)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:400(Orthogonal)
        1    0.000    0.000    0.000    0.000 regularizers.py:211(L1L2)
        1    0.000    0.000    0.000    0.000 h5py_warnings.py:28(ModuleWrapper)
        1    0.000    0.000    0.000    0.000 group.py:582(HardLink)
        1    0.000    0.000    0.000    0.000 load.py:989(RevivedNetwork)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:350(_BoolCodec)
        1    0.000    0.000    0.000    0.000 load_options.py:24(LoadOptions)
        1    0.000    0.000    0.000    0.000 callbacks.py:2486(LambdaCallback)
        1    0.000    0.000    0.000    0.000 zipfile.py:765(_Tellable)
        1    0.000    0.000    0.000    0.000 request.py:1227(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 client.py:177(HTTPMessage)
        1    0.000    0.000    0.000    0.000 client.py:1456(NotConnected)
        1    0.000    0.000    0.000    0.000 parser.py:71(HeaderParser)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 profiler_v2.py:49(ProfilerOptions)
        1    0.000    0.000    0.000    0.000 exceptions.py:263(InvalidChunkLength)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1856(LWPCookieJar)
        1    0.000    0.000    0.000    0.000 cookies.py:97(MockResponse)
        1    0.000    0.000    0.000    0.000 socks.py:75(SOCKSConnection)
        1    0.000    0.000    0.000    0.000 socks.py:57(ProxyError)
        1    0.000    0.000    0.000    0.000 util.py:108(_platform_supports_abstract_sockets)
        1    0.000    0.000    0.000    0.000 __init__.py:40(YAMLLoadWarning)
        1    0.000    0.000    0.000    0.000 error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 cyaml.py:16(CBaseLoader)
        1    0.000    0.000    0.000    0.000 training_generator.py:638(EagerDatasetOrIteratorTrainingLoop)
        1    0.000    0.000    0.000    0.000 text_vectorization_v1.py:28(TextVectorization)
        1    0.000    0.000    0.000    0.000 convolutional.py:2425(UpSampling1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2984(Cropping1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:3045(Cropping2D)
        1    0.000    0.000    0.000    0.000 pooling.py:734(GlobalAveragePooling1D)
        1    0.000    0.000    0.000    0.000 pooling.py:28(AveragePooling1D)
        1    0.000    0.000    0.000    0.000 pooling.py:168(AveragePooling2D)
        1    0.000    0.000    0.000    0.000 util.py:1391(AppendDocstring)
        1    0.000    0.000    0.000    0.000 linear_operator_circulant.py:761(LinearOperatorCirculant2D)
        2    0.000    0.000    0.000    0.000 fft_ops.py:250(_rfft_grad_helper)
        1    0.000    0.000    0.000    0.000 tpu_embedding.py:144(FeatureConfig)
        1    0.000    0.000    0.000    0.000 supervisor.py:1102(SVTimerCheckpointThread)
        1    0.000    0.000    0.000    0.000 warm_starting_util.py:38(VocabInfo)
        1    0.000    0.000    0.000    0.000 test_util.py:1909(EagerSessionWarner)
        1    0.000    0.000    0.000    0.000 mock.py:249(_SentinelObject)
        1    0.000    0.000    0.000    0.000 lite.py:1404(TFLiteSavedModelConverter)
        1    0.000    0.000    0.000    0.000 op_hint.py:162(OpHintArgumentTracker)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:63(_EndPoint)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:350(_Intermediate)
        1    0.000    0.000    0.000    0.000 image.py:309(DirectoryIterator)
        1    0.000    0.000    0.000    0.000 model.py:88(__init__)
        1    0.000    0.000    0.000    0.000 model.py:293(ArrayType)
        1    0.000    0.000    0.000    0.000 model.py:327(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 model.py:489(EnumType)
        1    0.000    0.000    0.000    0.000 tensor_util.py:188(_Message)
        1    0.000    0.000    0.000    0.000 errors.py:188(CancelledError)
        1    0.000    0.000    0.000    0.000 app.py:89(_HelpfullFlag)
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'conj' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1159(exec_module)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 pathlib.py:501(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 numerictypes.py:396(_typedict)
        1    0.000    0.000    0.000    0.000 numeric.py:59(ComplexWarning)
        1    0.000    0.000    0.000    0.000 _exceptions.py:56(_UFuncNoLoopError)
        1    0.000    0.000    0.000    0.000 threading.py:255(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:1116(daemon)
        1    0.000    0.000    0.000    0.000 linalg.py:128(_complexType)
        1    0.000    0.000    0.000    0.000 linalg.py:2359(_norm_dispatcher)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 core.py:798(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:868(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1126(_DomainedBinaryOperation)
        4    0.000    0.000    0.000    0.000 _pep440.py:70(__neg__)
        1    0.000    0.000    0.000    0.000 typing.py:274(_Final)
        1    0.000    0.000    0.000    0.000 typing.py:283(_Immutable)
        1    0.000    0.000    0.000    0.000 typing.py:1168(_Protocol)
        1    0.000    0.000    0.000    0.000 inspect.py:252(iscode)
        1    0.000    0.000    0.000    0.000 misc.py:9(LinAlgWarning)
        1    0.000    0.000    0.000    0.000 context.py:202(reducer)
        2    0.000    0.000    0.000    0.000 __init__.py:899(setFormatter)
        2    0.000    0.000    0.000    0.000 __init__.py:1194(getLoggerClass)
        2    0.000    0.000    0.000    0.000 six.py:324(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 context.py:245(LogicalDevice)
        2    0.000    0.000    0.000    0.000 context.py:944(rewriter_bool)
        1    0.000    0.000    0.000    0.000 context.py:1296(_import_config)
        1    0.000    0.000    0.000    0.000 __init__.py:232(_LoggerLevelsParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:322(EnumParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:465(EnumClassListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:595(WhitespaceSeparatedListParser)
        1    0.000    0.000    0.000    0.000 _exceptions.py:82(UnrecognizedFlagError)
        1    0.000    0.000    0.000    0.000 _flag.py:307(BooleanFlag)
        1    0.000    0.000    0.000    0.000 __init__.py:62(DOMException)
        1    0.000    0.000    0.000    0.000 __init__.py:88(InvalidCharacterErr)
        1    0.000    0.000    0.000    0.000 __init__.py:115(NamespaceErr)
        1    0.000    0.000    0.000    0.000 __init__.py:124(UserDataHandler)
        1    0.000    0.000    0.000    0.000 minidom.py:1188(CDATASection)
        1    0.000    0.000    0.000    0.000 descriptor.py:846(MethodDescriptor)
        1    0.000    0.000    0.000    0.000 api_implementation.py:157(IsPythonDefaultSerializationDeterministic)
        1    0.000    0.000    0.000    0.000 descriptor_database.py:42(DescriptorDatabaseConflictingDefinitionError)
        1    0.000    0.000    0.000    0.000 python_message.py:630(_FieldProperty)
        2    0.000    0.000    0.000    0.000 encoder.py:96(_SignedVarintSize)
        3    0.000    0.000    0.000    0.000 encoder.py:184(_FixedSizer)
        1    0.000    0.000    0.000    0.000 type_checkers.py:120(TypeChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:146(TypeCheckerWithDefault)
        1    0.000    0.000    0.000    0.000 type_checkers.py:179(EnumValueChecker)
        1    0.000    0.000    0.000    0.000 calendar.py:160(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:589(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 monitoring.py:148(__init__)
        1    0.000    0.000    0.000    0.000 losses.py:739(Hinge)
        1    0.000    0.000    0.000    0.000 losses.py:976(LogCosh)
        1    0.000    0.000    0.000    0.000 losses.py:1033(KLDivergence)
        1    0.000    0.000    0.000    0.000 wrappers.py:436(PartialCallableObjectProxy)
        1    0.000    0.000    0.000    0.000 wrappers.py:624(FunctionWrapper)
        1    0.000    0.000    0.000    0.000 decorators.py:113(_BoundAdapterWrapper)
        1    0.000    0.000    0.000    0.000 errors_impl.py:249(InvalidArgumentError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:320(PermissionDeniedError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:386(AbortedError)
        1    0.000    0.000    0.000    0.000 decorator_utils.py:141(__init__)
        1    0.000    0.000    0.000    0.000 decorator_utils.py:126(classproperty)
        1    0.000    0.000    0.000    0.000 pdb.py:123(_rstr)
        1    0.000    0.000    0.000    0.000 bdb.py:845(Tdb)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3610(CacheDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3632(ShuffleDataset)
        3    0.000    0.000    0.000    0.000 variable_scope.py:1036(_make_master_method)
        1    0.000    0.000    0.000    0.000 function.py:194(_DefinedFunctionDeleter)
        1    0.000    0.000    0.000    0.000 control_flow_v2_func_graphs.py:38(WhileCondFuncGraph)
        1    0.000    0.000    0.000    0.000 tracking.py:282(TrackableResource)
        1    0.000    0.000    0.000    0.000 cardinality.py:103(_AssertCardinalityDataset)
        1    0.000    0.000    0.000    0.000 basic_session_run_hooks.py:980(FeedFnHook)
        1    0.000    0.000    0.000    0.000 paths.py:24(PathOptimizer)
        1    0.000    0.000    0.000    0.000 stats_ops.py:97(_StatsDataset)
        1    0.000    0.000    0.000    0.000 unique.py:51(_UniqueDataset)
        1    0.000    0.000    0.000    0.000 device_util.py:84(_FakeNodeDef)
        1    0.000    0.000    0.000    0.000 jit.py:32(_XlaScope)
        1    0.000    0.000    0.000    0.000 _base.py:138(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 collective_util.py:24(Hints)
        1    0.000    0.000    0.000    0.000 converter.py:237(ProgramContext)
        1    0.000    0.000    0.000    0.000 api.py:62(StagingError)
        1    0.000    0.000    0.000    0.000 result.py:155(addUnexpectedSuccess)
        1    0.000    0.000    0.000    0.000 argparse.py:656(RawDescriptionHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:848(_StoreAction)
        1    0.000    0.000    0.000    0.000 argparse.py:906(_StoreTrueAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1028(_HelpAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1171(FileType)
        1    0.000    0.000    0.000    0.000 conditional_expressions.py:28(ConditionalExpressionTransformer)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:40(Definition)
        1    0.000    0.000    0.000    0.000 cache.py:63(CodeObjectCache)
        1    0.000    0.000    0.000    0.000 origin_info.py:160(_Function)
        1    0.000    0.000    0.000    0.000 data_flow_ops.py:619(RandomShuffleQueue)
        1    0.000    0.000    0.000    0.000 data_flow_ops.py:845(PaddingFIFOQueue)
        1    0.000    0.000    0.000    0.000 data_flow_ops.py:922(PriorityQueue)
        1    0.000    0.000    0.000    0.000 input_lib.py:1267(InputFunctionIterator)
        1    0.000    0.000    0.000    0.000 multi_device_iterator_ops.py:373(MultiDeviceIteratorResourceDeleter)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:474(KeyValueTensorInitializer)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:1278(StaticVocabularyTableV1)
        1    0.000    0.000    0.000    0.000 util.py:65(register_session_provider)
        1    0.000    0.000    0.000    0.000 util.py:1040(_SessionWithFeedDictAdditions)
        1    0.000    0.000    0.000    0.000 checkpoint_options.py:24(CheckpointOptions)
        1    0.000    0.000    0.000    0.000 metrics.py:778(SparseCategoricalAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:868(SparseTopKCategoricalAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:1120(TruePositives)
        1    0.000    0.000    0.000    0.000 metrics.py:2299(MeanAbsoluteError)
        1    0.000    0.000    0.000    0.000 metrics.py:2407(MeanSquaredLogarithmicError)
        1    0.000    0.000    0.000    0.000 metrics.py:2642(Poisson)
        1    0.000    0.000    0.000    0.000 metrics.py:2678(KLDivergence)
        1    0.000    0.000    0.000    0.000 metrics.py:3146(SumOverBatchSize)
        1    0.000    0.000    0.000    0.000 constraints.py:86(NonNeg)
        1    0.000    0.000    0.000    0.000 initializers_v1.py:51(RandomUniform)
        1    0.000    0.000    0.000    0.000 initializers_v1.py:71(LecunNormal)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:110(Zeros)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:258(RandomNormal)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:576(LecunNormal)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:667(HeNormal)
        1    0.000    0.000    0.000    0.000 initializers_v2.py:707(HeUniform)
        1    0.000    0.000    0.000    0.000 regularizers.py:284(L2)
        1    0.000    0.000    0.000    0.000 base.py:352(ItemsViewHDF5)
        1    0.000    0.000    0.000    0.000 selections.py:97(_RegionProxy)
        1    0.000    0.000    0.000    0.000 selections2.py:76(ScalarReadSelection)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:173(_TupleCodec)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:196(_DictCodec)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:455(_BoundedTensorSpecCodec)
        1    0.000    0.000    0.000    0.000 mode_keys.py:25(KerasModeKeys)
        1    0.000    0.000    0.000    0.000 tarfile.py:580(_StreamProxy)
        1    0.000    0.000    0.000    0.000 request.py:630(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 request.py:1051(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 parser.py:126(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 errors.py:81(HeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:93(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 save_options.py:27(SaveOptions)
        1    0.000    0.000    0.000    0.000 exceptions.py:20(PoolError)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(RequestError)
        1    0.000    0.000    0.000    0.000 exceptions.py:77(MaxRetryError)
        1    0.000    0.000    0.000    0.000 six.py:900(add_metaclass)
        1    0.000    0.000    0.000    0.000 response.py:67(GzipDecoderState)
        1    0.000    0.000    0.000    0.000 response.py:123(MultiDecoder)
        1    0.000    0.000    0.000    0.000 enums.py:8(InputState)
        1    0.000    0.000    0.000    0.000 chardistribution.py:132(EUCKRDistributionAnalysis)
        1    0.000    0.000    0.000    0.000 exceptions.py:12(RequestException)
        1    0.000    0.000    0.000    0.000 cookies.py:144(CookieError)
        1    0.000    0.000    0.000    0.000 cookies.py:597(SimpleCookie)
        1    0.000    0.000    0.000    0.000 idna.py:146(Codec)
        1    0.000    0.000    0.000    0.000 tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 events.py:4(Event)
        1    0.000    0.000    0.000    0.000 reader.py:24(ReaderError)
        1    0.000    0.000    0.000    0.000 dumper.py:27(SafeDumper)
        1    0.000    0.000    0.000    0.000 serializer.py:8(SerializerError)
        1    0.000    0.000    0.000    0.000 index_lookup.py:379(_IndexLookupAccumulator)
        1    0.000    0.000    0.000    0.000 convolutional.py:1867(SeparableConv1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2667(ZeroPadding1D)
        1    0.000    0.000    0.000    0.000 pfor.py:844(RegisterPFor)
        1    0.000    0.000    0.000    0.000 merge.py:220(Add)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:67(GRUCell)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:911(LSTM)
        1    0.000    0.000    0.000    0.000 pooling.py:98(MaxPooling1D)
        1    0.000    0.000    0.000    0.000 pooling.py:241(MaxPooling2D)
        1    0.000    0.000    0.000    0.000 pooling.py:314(AveragePooling3D)
        1    0.000    0.000    0.000    0.000 linear_operator_algebra.py:195(RegisterAdjoint)
        1    0.000    0.000    0.000    0.000 linear_operator_algebra.py:279(RegisterMatmul)
        2    0.000    0.000    0.000    0.000 fft_ops.py:332(_irfft_grad_helper)
        1    0.000    0.000    0.000    0.000 linear_operator_addition.py:293(_AddAndReturnScaledIdentity)
        1    0.000    0.000    0.000    0.000 linear_operator_addition.py:326(_AddAndReturnDiag)
        1    0.000    0.000    0.000    0.000 tpu_embedding_v2_utils.py:453(TableConfig)
        1    0.000    0.000    0.000    0.000 parameterized.py:200(NoTestsError)
        1    0.000    0.000    0.000    0.000 case.py:66(TestCase)
        1    0.000    0.000    0.000    0.000 handler.py:208(DTDHandler)
        1    0.000    0.000    0.000    0.000 mock.py:362(_MockIter)
        1    0.000    0.000    0.000    0.000 mock.py:1987(_ANY)
        1    0.000    0.000    0.000    0.000 benchmark.py:171(ParameterizedBenchmark)
        1    0.000    0.000    0.000    0.000 rnn_cell_impl.py:347(LayerRNNCell)
        1    0.000    0.000    0.000    0.000 debug_graphs.py:142(GraphTracingReachedDestination)
        1    0.000    0.000    0.000    0.000 evaluator.py:106(ExpressionEvaluator)
        1    0.000    0.000    0.000    0.000 lite.py:156(TargetSpec)
        1    0.000    0.000    0.000    0.000 op_hint.py:471(_LiteOperand)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:71(_Edge)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:363(_Merge)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:561(_If)
        1    0.000    0.000    0.000    0.000 convert_to_constants.py:600(_While)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:39(Color)
        1    0.000    0.000    0.000    0.000 ImageEnhance.py:90(Sharpness)
        1    0.000    0.000    0.000    0.000 ElementPath.py:255(_SelectorContext)
        1    0.000    0.000    0.000    0.000 model.py:224(RawFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:278(ConstPointerType)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:138(ModeFilter)
        1    0.000    0.000    0.000    0.000 lazy_tensor_creator.py:27(LazyTensorCreator)
        1    0.000    0.000    0.000    0.000 errors.py:208(UnknownError)
        1    0.000    0.000    0.000    0.000 gfile.py:66(register_filesystem)
        1    0.000    0.000    0.000    0.000 policies.py:19(BlackScholesDeltaPolicy)
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        1    0.000    0.000    0.000    0.000 __init__.py:160(c_short)
        1    0.000    0.000    0.000    0.000 __init__.py:418(OleDLL)
        1    0.000    0.000    0.000    0.000 pathlib.py:517(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:548(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 pickle.py:88(_Stop)
        1    0.000    0.000    0.000    0.000 _exceptions.py:34(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:101(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:125(AxisError)
        2    0.000    0.000    0.000    0.000 arrayprint.py:448(_recursive_guard)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1123(IntegerFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1237(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 getlimits.py:32(MachArLike)
        1    0.000    0.000    0.000    0.000 ast.py:284(NodeTransformer)
        1    0.000    0.000    0.000    0.000 threading.py:896(_set_ident)
        1    0.000    0.000    0.000    0.000 tokenize.py:212(TokenError)
        1    0.000    0.000    0.000    0.000 index_tricks.py:255(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:422(RClass)
        1    0.000    0.000    0.000    0.000 shutil.py:55(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:61(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:68(ReadError)
        1    0.000    0.000    0.000    0.000 core.py:84(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 core.py:831(__init__)
        1    0.000    0.000    0.000    0.000 core.py:862(_DomainGreater)
        1    0.000    0.000    0.000    0.000 extras.py:1502(mr_class)
        2    0.000    0.000    0.000    0.000 _pep440.py:446(<lambda>)
        1    0.000    0.000    0.000    0.000 inspect.py:238(isframe)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
        1    0.000    0.000    0.000    0.000 inspect.py:2399(_void)
        1    0.000    0.000    0.000    0.000 process.py:339(_MainProcess)
        1    0.000    0.000    0.000    0.000 __init__.py:453(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:424(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
        1    0.000    0.000    0.000    0.000 context.py:1263(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:251(_LoggerLevelsSerializer)
        1    0.000    0.000    0.000    0.000 getpass.py:26(GetPassWarning)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:455(ListSerializer)
        1    0.000    0.000    0.000    0.000 _helpers.py:80(_ModuleObjectAndName)
        1    0.000    0.000    0.000    0.000 _exceptions.py:33(Error)
        1    0.000    0.000    0.000    0.000 descriptor.py:740(OneofDescriptor)
        1    0.000    0.000    0.000    0.000 decoder.py:305(_FloatDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:350(_DoubleDecoder)
        1    0.000    0.000    0.000    0.000 encoder.py:388(_SignedVarintEncoder)
        1    0.000    0.000    0.000    0.000 type_checkers.py:158(IntValueChecker)
        1    0.000    0.000    0.000    0.000 type_checkers.py:235(Int32ValueChecker)
        1    0.000    0.000    0.000    0.000 message_listener.py:73(NullMessageListener)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        2    0.000    0.000    0.000    0.000 calendar.py:55(__init__)
        1    0.000    0.000    0.000    0.000 text_format.py:75(Error)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 pywrap_dlopen_global_flags.py:48(reset_dlopen_flags)
        1    0.000    0.000    0.000    0.000 tf_export.py:88(SymbolAlreadyExposedError)
        2    0.000    0.000    0.000    0.000 device_spec.py:260(job)
        2    0.000    0.000    0.000    0.000 device_spec.py:272(device_type)
        1    0.000    0.000    0.000    0.000 version_utils.py:60(LayerVersionSelector)
        1    0.000    0.000    0.000    0.000 version_utils.py:69(TensorBoardVersionSelector)
        1    0.000    0.000    0.000    0.000 importer.py:151(_ImportHookChainedLoader)
        1    0.000    0.000    0.000    0.000 decorators.py:158(DelegatedAdapterFactory)
        1    0.000    0.000    0.000    0.000 nest.py:345(_DotString)
        1    0.000    0.000    0.000    0.000 errors_impl.py:338(UnauthenticatedError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:353(ResourceExhaustedError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:404(OutOfRangeError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:423(UnimplementedError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:457(UnavailableError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:472(DataLossError)
        2    0.000    0.000    0.000    0.000 tensor_shape.py:1191(<listcomp>)
        1    0.000    0.000    0.000    0.000 codeop.py:132(Compile)
        1    0.000    0.000    0.000    0.000 codeop.py:147(CommandCompiler)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3786(_VariantTracker)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:4372(_ModelDataset)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:4404(_SetStatsAggregatorDataset)
        1    0.000    0.000    0.000    0.000 variable_scope.py:1004(_LazyEvalTensor)
        1    0.000    0.000    0.000    0.000 data_structures.py:41(NoDependency)
        1    0.000    0.000    0.000    0.000 data_structures.py:138(_UntrackableError)
        1    0.000    0.000    0.000    0.000 timeline.py:44(StepStatsAnalysis)
        1    0.000    0.000    0.000    0.000 parsing_config.py:47(VarLenFeature)
        1    0.000    0.000    0.000    0.000 sparse_ops.py:944(KeywordRequired)
        1    0.000    0.000    0.000    0.000 distribution_strategy_context.py:40(_ThreadMode)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 values.py:1403(OnWritePolicy)
        1    0.000    0.000    0.000    0.000 compat_util.py:27(BasicRef)
        1    0.000    0.000    0.000    0.000 distribute.py:25(Iterable)
        1    0.000    0.000    0.000    0.000 transformer.py:159(_State)
        1    0.000    0.000    0.000    0.000 ag_ctx.py:66(NullCtx)
        1    0.000    0.000    0.000    0.000 case.py:137(_AssertRaisesBaseContext)
        1    0.000    0.000    0.000    0.000 suite.py:317(_DebugResult)
        1    0.000    0.000    0.000    0.000 argparse.py:678(ArgumentDefaultsHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:978(_AppendConstAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1047(_VersionAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1225(Namespace)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 asserts.py:27(AssertTransformer)
        1    0.000    0.000    0.000    0.000 break_statements.py:29(_Break)
        1    0.000    0.000    0.000    0.000 call_trees.py:40(_Function)
        1    0.000    0.000    0.000    0.000 continue_statements.py:29(_Continue)
        1    0.000    0.000    0.000    0.000 reaching_fndefs.py:32(Definition)
        1    0.000    0.000    0.000    0.000 directives.py:48(_LoopScope)
        1    0.000    0.000    0.000    0.000 functions.py:32(_Function)
        1    0.000    0.000    0.000    0.000 return_statements.py:37(_RewriteBlock)
        1    0.000    0.000    0.000    0.000 return_statements.py:159(_Block)
        1    0.000    0.000    0.000    0.000 return_statements.py:172(_Function)
        1    0.000    0.000    0.000    0.000 error_utils.py:26(FrameInfo)
        1    0.000    0.000    0.000    0.000 numpy_dataset.py:94(SingleDevice)
        1    0.000    0.000    0.000    0.000 device_setter.py:71(_ReplicaDeviceChooser)
        1    0.000    0.000    0.000    0.000 tensor_tracer_report.py:136(TensorTracerConfig)
